station,valid,metar
EGKK,2024-03-28 22:50,EGKK 282250Z 21016G27KT 9999 BKN019 10/06 Q0983
EGKK,2024-03-28 23:20,EGKK 282320Z 22017G27KT 9999 BKN022 09/05 Q0983
EGKK,2024-03-28 23:50,EGKK 282350Z 22015KT 9999 SCT021 BKN034 09/05 Q0984
EGKK,2024-03-29 00:20,EGKK 290020Z 21014KT 9999 SCT021 SCT042 09/05 Q0984
EGKK,2024-03-29 00:50,EGKK 290050Z 21010KT 180V240 9999 -RA SCT022 09/06 Q0984
EGKK,2024-03-29 01:20,EGKK 290120Z 20009KT 170V230 9999 SCT018 08/06 Q0984
EGKK,2024-03-29 01:50,EGKK 290150Z 20007KT 9999 SCT013 08/07 Q0984
EGKK,2024-03-29 02:20,EGKK 290220Z 19008KT 160V220 3500 RA SCT014 SCT026 08/06 Q0985
EGKK,2024-03-29 02:50,EGKK 290250Z 22009KT 4500 -RA FEW011 BKN022 07/06 Q0985 RERA
EGKK,2024-03-29 03:20,EGKK 290320Z 22008KT 6000 -RA SCT019 BKN026 07/05 Q0985 RERA
EGKK,2024-03-29 03:50,EGKK 290350Z 19007KT 150V220 9999 SCT020 SCT028 07/06 Q0985
EGKK,2024-03-29 04:20,EGKK 290420Z 24005KT 190V270 9999 SCT018 07/06 Q0985
EGKK,2024-03-29 04:50,EGKK 290450Z 19009KT 160V230 9999 SCT019 08/06 Q0985
EGKK,2024-03-29 05:20,EGKK 290520Z 19010KT 9999 BKN018 08/06 Q0985
EGKK,2024-03-29 05:50,EGKK 290550Z 20008KT 150V230 9999 SCT019 08/06 Q0985
EGKK,2024-03-29 06:20,EGKK 290620Z 18008KT 9999 SCT017 08/06 Q0986
EGKK,2024-03-29 06:50,EGKK 290650Z 18010KT 9999 SCT017 08/06 Q0986
EGKK,2024-03-29 07:20,EGKK 290720Z 18010KT 140V220 9999 SCT019 09/06 Q0986
EGKK,2024-03-29 07:50,EGKK 290750Z 19011KT 9999 BKN022 09/06 Q0986
EGKK,2024-03-29 08:20,EGKK 290820Z 18012KT 7000 -RA SCT015 BKN019 09/06 Q0986
EGKK,2024-03-29 08:50,EGKK 290850Z 18012KT 3100 -RADZ SCT009 BKN011 09/07 Q0987
EGKK,2024-03-29 09:20,EGKK 290920Z 20010KT 150V230 8000 -RA BKN010 09/08 Q0987
EGKK,2024-03-29 09:50,EGKK 290950Z 20011G21KT 170V230 9999 FEW009 BKN013 09/08 Q0987
EGKK,2024-03-29 10:20,EGKK 291020Z 19012KT 160V220 9999 -RA BKN012 10/08 Q0987
EGKK,2024-03-29 10:50,EGKK 291050Z 20011KT 160V240 9999 BKN015 10/08 Q0987
EGKK,2024-03-29 11:20,EGKK 291120Z 20011KT 170V230 9999 BKN020 11/07 Q0988
EGKK,2024-03-29 11:50,EGKK 291150Z 21013KT 9999 BKN022 11/07 Q0988
EGKK,2024-03-29 12:20,EGKK 291220Z 22014KT 9999 BKN021 BKN033 11/07 Q0988
EGKK,2024-03-29 12:50,EGKK 291250Z 21014G24KT 170V250 9999 SCT023 BKN036 12/07 Q0988
EGKK,2024-03-29 13:20,EGKK 291320Z 21014KT 170V230 9999 SCT024 BKN032 12/07 Q0988
EGKK,2024-03-29 13:50,EGKK 291350Z 20015KT 180V240 9999 SCT027 13/07 Q0988
EGKK,2024-03-29 14:20,EGKK 291420Z 22013G24KT 170V250 9999 SCT030 13/06 Q0989
EGKK,2024-03-29 14:50,EGKK 291450Z 21016G28KT 180V240 9999 SCT032 13/05 Q0989
EGKK,2024-03-29 15:20,EGKK 291520Z 21015KT 170V240 9999 SCT032 13/05 Q0989
EGKK,2024-03-29 15:50,EGKK 291550Z 21011G21KT 9999 SCT033 13/05 Q0989
EGKK,2024-03-29 16:20,EGKK 291620Z 21010KT 170V240 9999 SCT033 13/05 Q0989
EGKK,2024-03-29 16:50,EGKK 291650Z 20013G24KT 170V250 9999 SCT031 12/05 Q0989
EGKK,2024-03-29 17:20,EGKK 291720Z 21013KT 9999 SCT031 12/05 Q0990
EGKK,2024-03-29 17:50,EGKK 291750Z 20012KT 9999 FEW025 11/05 Q0990
EGKK,2024-03-29 18:20,EGKK 291820Z 20009KT 160V220 CAVOK 11/05 Q0990
EGKK,2024-03-29 18:50,EGKK 291850Z 21008KT CAVOK 10/05 Q0991
EGKK,2024-03-29 19:20,EGKK 291920Z 20007KT CAVOK 10/05 Q0991
EGKK,2024-03-29 19:50,EGKK 291950Z 20005KT CAVOK 09/05 Q0991
EGKK,2024-03-29 20:20,EGKK 292020Z 20003KT 160V240 CAVOK 09/05 Q0992
EGKK,2024-03-29 20:50,EGKK 292050Z 15003KT 120V190 CAVOK 09/06 Q0992
EGKK,2024-03-29 21:20,EGKK 292120Z 14004KT CAVOK 09/06 Q0992
EGKK,2024-03-29 21:50,EGKK 292150Z 16004KT 9999 FEW049 08/06 Q0992
EGKK,2024-03-29 22:20,EGKK 292220Z 17003KT 150V210 CAVOK 08/06 Q0992
EGKK,2024-03-29 22:50,EGKK 292250Z 15003KT 130V200 9999 FEW046 08/06 Q0993
EGKK,2024-03-29 23:20,EGKK 292320Z VRB02KT 9999 FEW045 08/06 Q0993
EGKK,2024-03-29 23:50,EGKK 292350Z 16003KT CAVOK 08/06 Q0993
EGKK,2024-03-30 00:20,EGKK 300020Z 17003KT 140V210 CAVOK 08/06 Q0993
EGKK,2024-03-30 00:50,EGKK 300050Z 21003KT 170V230 CAVOK 07/06 Q0993
EGKK,2024-03-30 01:20,EGKK 300120Z 16003KT CAVOK 07/06 Q0993
EGKK,2024-03-30 01:50,EGKK 300150Z 18003KT CAVOK 07/06 Q0993
EGKK,2024-03-30 02:20,EGKK 300220Z VRB01KT CAVOK 07/06 Q0993
EGKK,2024-03-30 02:50,EGKK 300250Z 23001KT CAVOK 06/05 Q0993
EGKK,2024-03-30 03:20,EGKK 300320Z VRB01KT CAVOK 05/05 Q0993
EGKK,2024-03-30 03:50,EGKK 300350Z 13001KT 9999 4000SW PRFG NSC 05/05 Q0993
EGKK,2024-03-30 04:20,EGKK 300420Z VRB01KT 9999 3000W PRFG NSC 04/04 Q0993
EGKK,2024-03-30 04:50,EGKK 300450Z 07002KT 9000 3000W BCFG FEW030 04/03 Q0993
EGKK,2024-03-30 05:20,EGKK 300520Z VRB01KT 8000 3000W PRFG FEW031 04/04 Q0993
EGKK,2024-03-30 05:50,EGKK 300550Z VRB01KT 6000 2000W PRFG NSC 03/03 Q0993
EGKK,2024-03-30 06:20,EGKK 300620Z VRB01KT 2500 BCFG NSC 04/04 Q0993
EGKK,2024-03-30 06:50,EGKK 300650Z 09003KT 3500 VCFG FEW003 05/04 Q0994
EGKK,2024-03-30 07:20,EGKK 300720Z 10002KT 5000 VCFG FEW003 06/05 Q0994
EGKK,2024-03-30 07:50,EGKK 300750Z VRB01KT 7000 VCFG NSC 06/06 Q0994
EGKK,2024-03-30 08:20,EGKK 300820Z VRB02KT 9000 FEW003 08/07 Q0994
EGKK,2024-03-30 08:50,EGKK 300850Z VRB02KT 9999 FEW007 09/08 Q0994
EGKK,2024-03-30 09:20,EGKK 300920Z VRB03KT 9999 FEW009 11/07 Q0994
EGKK,2024-03-30 09:50,EGKK 300950Z VRB02KT 9999 SCT014 11/07 Q0995
EGKK,2024-03-30 10:20,EGKK 301020Z 25004KT 210V280 9999 FEW024 SCT030 11/07 Q0995
EGKK,2024-03-30 10:50,EGKK 301050Z 22006KT 9999 FEW024 SCT029 12/05 Q0995
EGKK,2024-03-30 11:20,EGKK 301120Z 19007KT 150V230 9999 SCT032 13/04 Q0995
EGKK,2024-03-30 11:50,EGKK 301150Z 24007KT 9999 SCT031 13/05 Q0995
EGKK,2024-03-30 12:20,EGKK 301220Z 20007KT 140V250 9999 FEW039 13/04 Q0995
EGKK,2024-03-30 12:50,EGKK 301250Z 18006KT 120V240 9999 FEW041 14/03 Q0995
EGKK,2024-03-30 13:20,EGKK 301320Z 19006KT 140V240 9999 FEW043 14/03 Q0995
EGKK,2024-03-30 13:50,EGKK 301350Z 18006KT 130V220 9999 FEW046 14/02 Q0995
EGKK,2024-03-30 14:20,EGKK 301420Z 18005KT 130V240 CAVOK 14/03 Q0995
EGKK,2024-03-30 14:50,EGKK 301450Z 18006KT 140V220 CAVOK 14/02 Q0995
EGKK,2024-03-30 15:20,EGKK 301520Z 19008KT 140V230 9999 FEW048 14/02 Q0995
EGKK,2024-03-30 15:50,EGKK 301550Z 19008KT 9999 FEW048 14/02 Q0995
EGKK,2024-03-30 16:20,EGKK 301620Z 17008KT CAVOK 13/02 Q0996
EGKK,2024-03-30 16:50,EGKK 301650Z 18007KT 140V220 CAVOK 13/02 Q0996
EGKK,2024-03-30 17:20,EGKK 301720Z 15007KT 110V180 CAVOK 12/02 Q0996
EGKK,2024-03-30 17:50,EGKK 301750Z 16004KT 110V190 CAVOK 12/02 Q0996
EGKK,2024-03-30 18:20,EGKK 301820Z 13004KT CAVOK 11/02 Q0996
EGKK,2024-03-30 18:50,EGKK 301850Z 09004KT CAVOK 09/02 Q0996
EGKK,2024-03-30 19:20,EGKK 301920Z 12003KT CAVOK 09/02 Q0996
EGKK,2024-03-30 19:50,EGKK 301950Z 11003KT CAVOK 09/02 Q0996
EGKK,2024-03-30 20:20,EGKK 302020Z 12004KT CAVOK 08/03 Q0996
EGKK,2024-03-30 20:50,EGKK 302050Z 08003KT CAVOK 07/03 Q0996
EGKK,2024-03-30 21:20,EGKK 302120Z 08002KT CAVOK 07/03 Q0996
EGKK,2024-03-30 21:50,EGKK 302150Z 06005KT CAVOK 05/02 Q0997
EGKK,2024-03-30 22:20,EGKK 302220Z 07005KT 9999 FEW045 05/03 Q0997
EGKK,2024-03-30 22:50,EGKK 302250Z 08004KT 9999 FEW045 05/03 Q0997
EGKK,2024-03-30 23:20,EGKK 302320Z 08005KT 9999 FEW045 05/03 Q0997
EGKK,2024-03-30 23:50,EGKK 302350Z 07006KT CAVOK 05/04 Q0997
EGKK,2024-03-31 00:20,EGKK 310020Z 07005KT CAVOK 04/03 Q0996
EGKK,2024-03-31 00:50,EGKK 310050Z 07005KT CAVOK 04/03 Q0996
EGKK,2024-03-31 01:20,EGKK 310120Z 06004KT CAVOK 05/04 Q0996
EGKK,2024-03-31 01:50,EGKK 310150Z 06005KT CAVOK 03/03 Q0996
EGKK,2024-03-31 02:20,EGKK 310220Z 07004KT CAVOK 04/03 Q0995
EGKK,2024-03-31 02:50,EGKK 310250Z 08005KT CAVOK 04/03 Q0995
EGKK,2024-03-31 03:20,EGKK 310320Z 07005KT CAVOK 03/03 Q0995
EGKK,2024-03-31 03:50,EGKK 310350Z 07005KT CAVOK 03/03 Q0995
EGKK,2024-03-31 04:20,EGKK 310420Z 07006KT CAVOK 04/04 Q0995
EGKK,2024-03-31 04:50,EGKK 310450Z 08006KT 9000 NSC 04/04 Q0994
EGKK,2024-03-31 05:20,EGKK 310520Z 08009KT 9000 NSC 05/05 Q0994
EGKK,2024-03-31 05:50,EGKK 310550Z 07008KT CAVOK 05/05 Q0994
EGKK,2024-03-31 06:20,EGKK 310620Z 08007KT CAVOK 06/05 Q0994
EGKK,2024-03-31 06:50,EGKK 310650Z 08007KT 9000 NSC 06/06 Q0994
EGKK,2024-03-31 07:20,EGKK 310720Z 06007KT 9999 FEW011 BKN027 07/07 Q0994
EGKK,2024-03-31 07:50,COR EGKK 310750Z 08009KT 8000 SCT011 BKN027 08/07 Q0994
EGKK,2024-03-31 08:20,EGKK 310820Z 07011KT 9999 BKN009 BKN030 09/07 Q0993
EGKK,2024-03-31 08:50,EGKK 310850Z 07009KT 9999 SCT009 BKN031 09/08 Q0993
EGKK,2024-03-31 09:20,EGKK 310920Z 07011KT 9999 BKN009 10/08 Q0993
EGKK,2024-03-31 09:50,EGKK 310950Z 08010KT 9999 BKN012 10/08 Q0993
EGKK,2024-03-31 10:20,EGKK 311020Z 07010KT 9999 BKN011 10/08 Q0993
EGKK,2024-03-31 10:50,EGKK 311050Z 06011KT 9999 SCT012 BKN018 11/09 Q0993
EGKK,2024-03-31 11:20,EGKK 311120Z 07010KT 9999 SCT012 12/09 Q0992
EGKK,2024-03-31 11:50,EGKK 311150Z 07012KT 030V090 9999 SCT014 12/08 Q0992
EGKK,2024-03-31 12:20,EGKK 311220Z 07012KT 9999 SCT018 13/09 Q0992
EGKK,2024-03-31 12:50,EGKK 311250Z 05011KT 9999 SCT022 14/09 Q0992
EGKK,2024-03-31 13:20,EGKK 311320Z 06011KT 9999 SCT024 14/08 Q0991
EGKK,2024-03-31 13:50,EGKK 311350Z 08007KT 050V130 9999 FEW025 SCT033 15/08 Q0991
EGKK,2024-03-31 14:20,EGKK 311420Z 05009KT 010V080 9999 FEW030 SCT038 15/08 Q0991
EGKK,2024-03-31 14:50,EGKK 311450Z 05012KT 9999 FEW028 SCT030 14/09 Q0990
EGKK,2024-03-31 15:20,EGKK 311520Z 05012KT 9999 FEW025 SCT035 14/09 Q0990
EGKK,2024-03-31 15:50,EGKK 311550Z 06013KT 9999 SCT022 13/09 Q0990
EGKK,2024-03-31 16:20,EGKK 311620Z 05011KT 9999 SCT021 13/09 Q0990
EGKK,2024-03-31 16:50,COR EGKK 311650Z 05010KT 030V090 9999 SCT020 13/09 Q0990
EGKK,2024-03-31 17:20,EGKK 311720Z 06012KT 9999 SCT020 12/08 Q0990
EGKK,2024-03-31 17:50,EGKK 311750Z 06012KT 9999 FEW026 11/08 Q0990
EGKK,2024-03-31 18:20,EGKK 311820Z 07011KT 9999 FEW020 11/08 Q0990
EGKK,2024-03-31 18:50,EGKK 311850Z 06007KT 9999 FEW030 10/08 Q0990
EGKK,2024-03-31 19:20,EGKK 311920Z 05007KT 9999 FEW035 10/08 Q0990
EGKK,2024-03-31 19:50,EGKK 311950Z 07005KT 9000 SCT023 10/08 Q0990
EGKK,2024-03-31 20:20,EGKK 312020Z 11005KT 9000 BKN013 10/08 Q0990
EGKK,2024-03-31 20:50,EGKK 312050Z 12005KT 080V140 9999 BKN016 10/08 Q0990
EGKK,2024-03-31 21:20,EGKK 312120Z 19004KT 150V230 9999 BKN009 10/08 Q0990
EGKK,2024-03-31 21:50,EGKK 312150Z 22009KT 9999 FEW009 SCT017 BKN023 10/07 Q0990
EGKK,2024-03-31 22:20,EGKK 312220Z 24006KT 9999 SCT028 BKN034 10/07 Q0990
EGKK,2024-03-31 22:50,EGKK 312250Z 25004KT 9999 BKN034 09/07 Q0990
EGKK,2024-03-31 23:20,EGKK 312320Z 20007KT 170V230 9999 BKN042 09/07 Q0990
EGKK,2024-03-31 23:50,EGKK 312350Z 21006KT CAVOK 09/06 Q0990
EGKK,2024-04-01 00:20,EGKK 010020Z 20008KT 9999 BKN045 09/07 Q0990
EGKK,2024-04-01 00:50,EGKK 010050Z 23005KT 9999 BKN046 09/07 Q0990
EGKK,2024-04-01 01:20,EGKK 010120Z 23006KT 9999 FEW010 08/07 Q0990
EGKK,2024-04-01 01:50,EGKK 010150Z 22007KT 9999 SCT015 08/07 Q0991
EGKK,2024-04-01 02:20,EGKK 010220Z 22005KT 9999 SCT011 08/07 Q0991
EGKK,2024-04-01 02:50,EGKK 010250Z 23005KT 9999 SCT008 BKN012 09/07 Q0991
EGKK,2024-04-01 03:20,EGKK 010320Z 23006KT 9999 BKN008 09/07 Q0991
EGKK,2024-04-01 03:50,EGKK 010350Z 23009KT 9999 SCT008 BKN013 09/07 Q0992
EGKK,2024-04-01 04:20,EGKK 010420Z 24005KT 9999 FEW009 08/07 Q0992
EGKK,2024-04-01 04:50,EGKK 010450Z VRB02KT 9999 FEW009 07/06 Q0992
EGKK,2024-04-01 05:20,EGKK 010520Z 21002KT CAVOK 07/06 Q0992
EGKK,2024-04-01 05:50,EGKK 010550Z 21002KT 9999 FEW010 07/06 Q0993
EGKK,2024-04-01 06:20,EGKK 010620Z 21002KT 9999 FEW008 07/06 Q0993
EGKK,2024-04-01 06:50,EGKK 010650Z 23003KT 190V250 9999 FEW008 08/07 Q0993
EGKK,2024-04-01 07:20,EGKK 010720Z 20004KT 160V230 9999 FEW008 09/07 Q0993
EGKK,2024-04-01 07:50,EGKK 010750Z 22008KT 9999 SCT011 10/08 Q0993
EGKK,2024-04-01 08:20,EGKK 010820Z 22008KT 9999 SCT010 10/07 Q0993
EGKK,2024-04-01 08:50,EGKK 010850Z 23008KT 9999 SCT013 10/07 Q0993
EGKK,2024-04-01 09:20,EGKK 010920Z 23008KT 9999 FEW019 11/06 Q0994
EGKK,2024-04-01 09:50,EGKK 010950Z 21007KT 160V280 9999 SCT025 SCT033 13/06 Q0994
EGKK,2024-04-01 10:20,EGKK 011020Z 19008KT 160V230 9999 VCSH FEW022 BKN027 12/06 Q0994
EGKK,2024-04-01 10:50,EGKK 011050Z 21007KT 170V250 9999 -SHRA BKN022 13/07 Q0994
EGKK,2024-04-01 11:20,EGKK 011120Z 26010KT 9999 -SHRA BKN019 10/07 Q0995
EGKK,2024-04-01 11:50,EGKK 011150Z 21004KT 160V260 9999 VCSH FEW018 SCT029 10/08 Q0995
EGKK,2024-04-01 12:20,EGKK 011220Z 19009KT 170V230 9999 VCSH FEW015 BKN042 10/07 Q0995
EGKK,2024-04-01 12:50,EGKK 011250Z 21007KT 160V250 9999 -SHRA FEW013 BKN027 10/08 Q0996
EGKK,2024-04-01 13:20,EGKK 011320Z 22007KT 9999 -SHRA FEW011 SCT027 BKN032TCU 10/08 Q0996
EGKK,2024-04-01 13:50,EGKK 011350Z 25007KT 9999 -SHRA FEW015 SCT018 BKN030TCU 10/08 Q0996
EGKK,2024-04-01 14:20,EGKK 011420Z 23005KT 200V270 9999 -RA FEW023 SCT037 10/08 Q0996
EGKK,2024-04-01 14:50,EGKK 011450Z 22010KT 9999 FEW023 12/08 Q0996
EGKK,2024-04-01 15:20,EGKK 011520Z 21011KT 9999 FEW025 12/07 Q0996
EGKK,2024-04-01 15:50,EGKK 011550Z 23011KT 9999 FEW023 12/07 Q0996
EGKK,2024-04-01 16:20,EGKK 011620Z 21010KT 9999 FEW040 12/06 Q0996
EGKK,2024-04-01 16:50,EGKK 011650Z 23011KT 9999 FEW031 12/06 Q0996
EGKK,2024-04-01 17:20,EGKK 011720Z 22009KT 180V240 9999 FEW029 12/05 Q0997
EGKK,2024-04-01 17:50,EGKK 011750Z 21008KT 9999 FEW031 11/05 Q0997
EGKK,2024-04-01 18:20,EGKK 011820Z 19007KT CAVOK 11/06 Q0997
EGKK,2024-04-01 18:50,EGKK 011850Z 19006KT CAVOK 10/06 Q0997
EGKK,2024-04-01 19:20,EGKK 011920Z 18004KT 140V210 9999 FEW037 09/06 Q0997
EGKK,2024-04-01 19:50,EGKK 011950Z 17004KT 140V200 9999 FEW036 09/06 Q0997
EGKK,2024-04-01 20:20,EGKK 012020Z 20008KT 9999 -RA BKN043 09/07 Q0998
EGKK,2024-04-01 20:50,EGKK 012050Z 20007KT 9999 BKN049 09/07 Q0998
EGKK,2024-04-01 21:20,EGKK 012120Z 19006KT 160V220 9999 BKN046 09/08 Q0998
EGKK,2024-04-01 21:50,EGKK 012150Z 19006KT 9999 FEW022 BKN035 09/08 Q0998
EGKK,2024-04-01 22:20,EGKK 012220Z 19009KT 160V220 8000 -RA SCT014 BKN018 09/08 Q0998
EGKK,2024-04-01 22:50,EGKK 012250Z 20011KT 170V230 9999 BKN018 10/08 Q0998
EGKK,2024-04-01 23:20,EGKK 012320Z 21010KT 170V240 9999 BKN018 09/07 Q0998
EGKK,2024-04-01 23:50,EGKK 012350Z 20008KT 9999 BKN018 09/07 Q0998
EGKK,2024-04-02 00:20,EGKK 020020Z 20008KT 9999 BKN015 09/08 Q0999
EGKK,2024-04-02 00:50,EGKK 020050Z 21010KT 8000 -RA BKN012 09/08 Q0999
EGKK,2024-04-02 01:20,EGKK 020120Z 20008KT 160V230 9999 BKN014 09/08 Q0999
EGKK,2024-04-02 01:50,EGKK 020150Z 19009KT 9999 FEW015 BKN022 09/08 Q0999
EGKK,2024-04-02 02:20,EGKK 020220Z 19009KT 9999 BKN014 10/08 Q0999
EGKK,2024-04-02 02:50,EGKK 020250Z 19010KT 9999 -RA BKN010 09/08 Q0998
EGKK,2024-04-02 03:20,EGKK 020320Z 20011KT 150V240 7000 -RA BKN010 09/08 Q0998
EGKK,2024-04-02 03:50,EGKK 020350Z 20009KT 160V230 9999 BKN012 09/08 Q0998
EGKK,2024-04-02 04:20,EGKK 020420Z 20009KT 170V230 8000 -RA BKN011 09/08 Q0998
EGKK,2024-04-02 04:50,EGKK 020450Z 20010KT 160V230 9999 -RA BKN011 09/08 Q0998
EGKK,2024-04-02 05:20,EGKK 020520Z 21009KT 180V240 9999 -RA BKN010 09/08 Q0999
EGKK,2024-04-02 05:50,EGKK 020550Z 22008KT 9999 BKN012 09/08 Q0999
EGKK,2024-04-02 06:20,EGKK 020620Z 23009KT 190V250 9999 SCT010 BKN020 09/08 Q1000
EGKK,2024-04-02 06:50,EGKK 020650Z 24010KT 9999 SCT015 SCT021 09/08 Q1000
EGKK,2024-04-02 07:20,EGKK 020720Z 24009KT 9999 BKN018 09/07 Q1001
EGKK,2024-04-02 07:50,EGKK 020750Z 24010KT 9999 SCT015 09/07 Q1002
EGKK,2024-04-02 08:20,EGKK 020820Z 25010KT 9999 SCT013 10/07 Q1002
EGKK,2024-04-02 08:50,EGKK 020850Z 24010KT 9999 SCT014 10/07 Q1003
EGKK,2024-04-02 09:20,EGKK 020920Z 24010KT 9999 SCT016 11/07 Q1003
EGKK,2024-04-02 09:50,EGKK 020950Z 25008KT 9999 SCT022 11/08 Q1004
EGKK,2024-04-02 10:20,EGKK 021020Z 23011KT 9999 SCT021 12/07 Q1004
EGKK,2024-04-02 10:50,EGKK 021050Z 25011KT 9999 SCT025 13/07 Q1004
EGKK,2024-04-02 11:20,EGKK 021120Z 23012KT 9999 SCT032 13/06 Q1004
EGKK,2024-04-02 11:50,EGKK 021150Z 22012KT 9999 SCT033 14/06 Q1004
EGKK,2024-04-02 12:20,EGKK 021220Z 21012KT 9999 SCT032 14/06 Q1005
EGKK,2024-04-02 12:50,EGKK 021250Z 22012KT 9999 SCT029 14/07 Q1005
EGKK,2024-04-02 13:20,EGKK 021320Z 23011KT 190V270 9999 FEW027 SCT030 14/07 Q1005
EGKK,2024-04-02 13:50,EGKK 021350Z 22012KT 9999 FEW020 BKN031 13/08 Q1005
EGKK,2024-04-02 14:20,EGKK 021420Z 23011KT 9999 VCSH SCT016 BKN038 12/08 Q1005
EGKK,2024-04-02 14:50,EGKK 021450Z 21010KT 9999 SCT017 12/07 Q1005
EGKK,2024-04-02 15:20,EGKK 021520Z 21010KT 9999 FEW021 12/05 Q1005
EGKK,2024-04-02 15:50,EGKK 021550Z 20007KT 170V230 9999 FEW024 SCT028 12/06 Q1005
EGKK,2024-04-02 16:20,EGKK 021620Z 19007KT 9999 -RA SCT020 11/08 Q1004
EGKK,2024-04-02 16:50,EGKK 021650Z 16007KT 140V200 9000 -RA BKN009 BKN025 10/09 Q1004
EGKK,2024-04-02 17:20,EGKK 021720Z 19009KT 160V220 9999 -RA BKN009 BKN018 11/09 Q1004
EGKK,2024-04-02 17:50,EGKK 021750Z 19011KT 8000 -RA BKN009 BKN018 11/09 Q1004
EGKK,2024-04-02 18:20,EGKK 021820Z 19010KT 140V220 8000 -RA BKN010 10/09 Q1003
EGKK,2024-04-02 18:50,EGKK 021850Z 17010KT 140V210 9000 -RA BKN010 10/09 Q1003
EGKK,2024-04-02 19:20,EGKK 021920Z 18013G24KT 140V220 6000 -RA FEW007 BKN009 BKN017 10/09 Q1003
EGKK,2024-04-02 19:50,EGKK 021950Z 18011KT 6000 -RA BKN009 BKN017 10/09 Q1003
EGKK,2024-04-02 20:20,EGKK 022020Z 19013KT 160V220 5000 -RADZ BKN007 BKN016 10/09 Q1003
EGKK,2024-04-02 20:50,EGKK 022050Z 20011KT 150V220 4000 -RADZ BKN007 BKN010 10/09 Q1002
EGKK,2024-04-02 21:20,EGKK 022120Z 20009KT 170V230 4000 -RADZ BKN007 10/09 Q1002
EGKK,2024-04-02 21:50,EGKK 022150Z 20010KT 160V230 4000 -RADZ BKN007 BKN014 10/09 Q1002
EGKK,2024-04-02 22:20,EGKK 022220Z 20010KT 5000 -RADZ BKN007 10/09 Q1002
EGKK,2024-04-02 22:50,EGKK 022250Z 20010KT 4500 -DZ BKN007 BKN010 10/09 Q1001
EGKK,2024-04-02 23:20,EGKK 022320Z 20010G20KT 170V230 3500 -RADZ BKN007 10/09 Q1001
EGKK,2024-04-02 23:50,EGKK 022350Z 20011KT 3500 -RADZ BKN006 10/09 Q1001
EGKK,2024-04-03 00:20,EGKK 030020Z 20010KT 5000 -RA BKN007 10/09 Q1001
EGKK,2024-04-03 00:50,EGKK 030050Z 20008KT 4000 -DZ BKN006 10/09 Q1000
EGKK,2024-04-03 01:20,EGKK 030120Z 20009KT 4000 -DZRA BKN006 10/09 Q1000
EGKK,2024-04-03 01:50,EGKK 030150Z 19008KT 9999 -RA BKN006 10/09 Q1000
EGKK,2024-04-03 02:20,EGKK 030220Z 20007KT 3500 -DZ BKN006 10/10 Q0999
EGKK,2024-04-03 02:50,EGKK 030250Z 20008KT 170V230 5000 -DZ BKN006 10/10 Q0999
EGKK,2024-04-03 03:20,EGKK 030320Z 20008KT 7000 -RA BKN005 10/10 Q0999
EGKK,2024-04-03 03:50,EGKK 030350Z 20008KT 9000 -RA BKN006 10/10 Q0998
EGKK,2024-04-03 04:20,EGKK 030420Z 20008KT 160V230 9999 BKN006 11/10 Q0998
EGKK,2024-04-03 04:50,EGKK 030450Z 18006KT 4000 -DZ BKN005 11/10 Q0998
EGKK,2024-04-03 05:20,EGKK 030520Z 20006KT 160V230 9000 -RA FEW005 BKN006 11/10 Q0998
EGKK,2024-04-03 05:50,EGKK 030550Z 20008KT 2500 -DZRA BKN005 11/10 Q0998
EGKK,2024-04-03 06:20,EGKK 030620Z 19008KT 5000 -RADZ BKN006 11/11 Q0998
EGKK,2024-04-03 06:50,EGKK 030650Z 20010KT 170V240 3000 -DZ BKN007 11/11 Q0998
EGKK,2024-04-03 07:20,EGKK 030720Z 20011KT 2500 -DZ BKN006 11/11 Q0998
EGKK,2024-04-03 07:50,EGKK 030750Z 22009KT 9999 VCSH BKN008 SCT011 11/10 Q0998
EGKK,2024-04-03 08:20,EGKK 030820Z 21009KT 180V260 9999 VCSH BKN010 11/09 Q0998
EGKK,2024-04-03 08:50,EGKK 030850Z 21011KT 8000 BKN011 11/09 Q0998
EGKK,2024-04-03 09:20,EGKK 030920Z 21011KT 5000 BR BKN009 11/10 Q0998
EGKK,2024-04-03 09:50,EGKK 030950Z 22011KT 180V250 9000 BKN008 11/10 Q0998
EGKK,2024-04-03 10:20,EGKK 031020Z 22014KT 9999 BKN010 11/10 Q0999
EGKK,2024-04-03 10:50,EGKK 031050Z 23012KT 9999 BKN012 11/09 Q0999
EGKK,2024-04-03 11:20,EGKK 031120Z 23012KT 190V260 9999 BKN016 12/09 Q0999
EGKK,2024-04-03 11:50,EGKK 031150Z 23014KT 9999 BKN018 12/09 Q0999
EGKK,2024-04-03 12:20,EGKK 031220Z 24012KT 200V260 9999 BKN018 12/09 Q1000
EGKK,2024-04-03 12:50,EGKK 031250Z 23015KT 9999 SCT020 SCT041 12/08 Q1001
EGKK,2024-04-03 13:20,EGKK 031320Z 23016KT 9999 BKN020 12/08 Q1001
EGKK,2024-04-03 13:50,EGKK 031350Z 24015KT 9999 SCT026 SCT037 13/08 Q1001
EGKK,2024-04-03 14:20,EGKK 031420Z 23014G24KT 9999 SCT022 SCT030 13/08 Q1002
EGKK,2024-04-03 14:50,EGKK 031450Z 24014KT 9999 SCT022 SCT031 13/07 Q1002
